Id,ActivityHour,TotalIntensity,AverageIntensity
2022484408,16-04-2016 04:00,0,0
2022484408,16-04-2016 05:00,0,0
2022484408,16-04-2016 06:00,0,0
2022484408,16-04-2016 07:00,4,0.066667
2022484408,16-04-2016 08:00,26,0.433333
2022484408,16-04-2016 09:00,133,2.216667
2022484408,16-04-2016 10:00,25,0.416667
2022484408,16-04-2016 11:00,22,0.366667
2022484408,16-04-2016 12:00,19,0.316667
2022484408,16-04-2016 13:00,27,0.45
2022484408,16-04-2016 14:00,24,0.4
2022484408,16-04-2016 15:00,16,0.266667
2022484408,16-04-2016 16:00,0,0
2022484408,16-04-2016 17:00,0,0
2022484408,16-04-2016 18:00,0,0
2022484408,16-04-2016 19:00,0,0
2022484408,16-04-2016 20:00,0,0
2022484408,16-04-2016 21:00,0,0
2022484408,16-04-2016 22:00,0,0
2022484408,16-04-2016 23:00,0,0
2022484408,17-04-2016 00:00,0,0
2022484408,17-04-2016 01:00,0,0
2022484408,17-04-2016 02:00,0,0
2022484408,17-04-2016 03:00,0,0
2022484408,17-04-2016 04:00,0,0
2022484408,17-04-2016 05:00,0,0
2022484408,17-04-2016 06:00,0,0
2022484408,17-04-2016 07:00,0,0
2022484408,17-04-2016 08:00,23,0.383333
2022484408,17-04-2016 09:00,114,1.9
2022484408,17-04-2016 10:00,76,1.266667
2022484408,17-04-2016 11:00,54,0.9
2022484408,17-04-2016 12:00,5,0.083333
2022484408,17-04-2016 13:00,10,0.166667
2022484408,17-04-2016 14:00,45,0.75
2022484408,17-04-2016 15:00,31,0.516667
2022484408,17-04-2016 16:00,35,0.583333
2022484408,17-04-2016 17:00,34,0.566667
2022484408,17-04-2016 18:00,30,0.5
2022484408,17-04-2016 19:00,11,0.183333
2022484408,17-04-2016 20:00,5,0.083333
2022484408,17-04-2016 21:00,0,0
2022484408,17-04-2016 22:00,0,0
2022484408,17-04-2016 23:00,0,0
2022484408,18-04-2016 00:00,0,0
2022484408,18-04-2016 01:00,0,0
2022484408,18-04-2016 02:00,0,0
2022484408,18-04-2016 03:00,0,0
2022484408,18-04-2016 04:00,0,0
2022484408,18-04-2016 05:00,0,0
2022484408,18-04-2016 06:00,5,0.083333
2022484408,18-04-2016 07:00,40,0.666667
2022484408,18-04-2016 08:00,23,0.383333
2022484408,18-04-2016 09:00,157,2.616667
2022484408,18-04-2016 10:00,31,0.516667
2022484408,18-04-2016 11:00,1,0.016667
2022484408,18-04-2016 12:00,15,0.25
2022484408,18-04-2016 13:00,14,0.233333
2022484408,18-04-2016 14:00,40,0.666667
2022484408,18-04-2016 15:00,28,0.466667
2022484408,18-04-2016 16:00,18,0.3
2022484408,18-04-2016 17:00,28,0.466667
2022484408,18-04-2016 18:00,32,0.533333
2022484408,18-04-2016 19:00,23,0.383333
2022484408,18-04-2016 20:00,6,0.1
2022484408,18-04-2016 21:00,0,0
2022484408,18-04-2016 22:00,0,0
2022484408,18-04-2016 23:00,0,0
2022484408,19-04-2016 00:00,0,0
2022484408,19-04-2016 01:00,0,0
2022484408,19-04-2016 02:00,0,0
2022484408,19-04-2016 03:00,0,0
2022484408,19-04-2016 04:00,0,0
2022484408,19-04-2016 05:00,0,0
2022484408,19-04-2016 06:00,0,0
2022484408,19-04-2016 07:00,0,0
2022484408,19-04-2016 08:00,0,0
2022484408,19-04-2016 09:00,20,0.333333
2022484408,19-04-2016 10:00,13,0.216667
2022484408,19-04-2016 11:00,20,0.333333
2022484408,19-04-2016 12:00,24,0.4
2022484408,19-04-2016 13:00,20,0.333333
2022484408,19-04-2016 14:00,42,0.7
2022484408,19-04-2016 15:00,35,0.583333
2022484408,19-04-2016 16:00,121,2.016667
2022484408,19-04-2016 17:00,23,0.383333
2022484408,19-04-2016 18:00,25,0.416667
2022484408,19-04-2016 19:00,14,0.233333
2022484408,19-04-2016 20:00,0,0
2022484408,19-04-2016 21:00,0,0
2022484408,19-04-2016 22:00,0,0
2022484408,19-04-2016 23:00,0,0
2022484408,20-04-2016 00:00,0,0
2022484408,20-04-2016 01:00,0,0
2022484408,20-04-2016 02:00,0,0
2022484408,20-04-2016 03:00,0,0
2022484408,20-04-2016 04:00,0,0
2022484408,20-04-2016 05:00,0,0
2022484408,20-04-2016 06:00,7,0.116667
2022484408,20-04-2016 07:00,36,0.6
2022484408,20-04-2016 08:00,38,0.633333
2022484408,20-04-2016 09:00,139,2.316667
2022484408,20-04-2016 10:00,6,0.1
2022484408,20-04-2016 11:00,16,0.266667
2022484408,20-04-2016 12:00,56,0.933333
2022484408,20-04-2016 13:00,31,0.516667
2022484408,20-04-2016 14:00,72,1.2
2022484408,20-04-2016 15:00,33,0.55
2022484408,20-04-2016 16:00,25,0.416667
2022484408,20-04-2016 17:00,27,0.45
2022484408,20-04-2016 18:00,22,0.366667
2022484408,20-04-2016 19:00,22,0.366667
2022484408,20-04-2016 20:00,16,0.266667
2022484408,20-04-2016 21:00,0,0
2022484408,20-04-2016 22:00,0,0
2022484408,20-04-2016 23:00,0,0
2022484408,21-04-2016 00:00,0,0
2022484408,21-04-2016 01:00,0,0
2022484408,21-04-2016 02:00,0,0
2022484408,21-04-2016 03:00,0,0
2022484408,21-04-2016 04:00,0,0
2022484408,21-04-2016 05:00,0,0
2022484408,21-04-2016 06:00,0,0
2022484408,21-04-2016 07:00,40,0.666667
2022484408,21-04-2016 08:00,10,0.166667
2022484408,21-04-2016 09:00,22,0.366667
2022484408,21-04-2016 10:00,93,1.55
2022484408,21-04-2016 11:00,71,1.183333
2022484408,21-04-2016 12:00,102,1.7
2022484408,21-04-2016 13:00,2,0.033333
2022484408,21-04-2016 14:00,80,1.333333
2022484408,21-04-2016 15:00,49,0.816667
2022484408,21-04-2016 16:00,97,1.616667
2022484408,21-04-2016 17:00,59,0.983333
2022484408,21-04-2016 18:00,21,0.35
2022484408,21-04-2016 19:00,17,0.283333
2022484408,21-04-2016 20:00,10,0.166667
2022484408,21-04-2016 21:00,0,0
2022484408,21-04-2016 22:00,0,0
2022484408,21-04-2016 23:00,0,0
2022484408,22-04-2016 00:00,0,0
2022484408,22-04-2016 01:00,0,0
2022484408,22-04-2016 02:00,0,0
2022484408,22-04-2016 03:00,0,0
2022484408,22-04-2016 04:00,0,0
2022484408,22-04-2016 05:00,0,0
2022484408,22-04-2016 06:00,3,0.05
2022484408,22-04-2016 07:00,32,0.533333
2022484408,22-04-2016 08:00,17,0.283333
2022484408,22-04-2016 09:00,151,2.516667
2022484408,22-04-2016 10:00,48,0.8
2022484408,22-04-2016 11:00,22,0.366667
2022484408,22-04-2016 12:00,26,0.433333
2022484408,22-04-2016 13:00,27,0.45
2022484408,22-04-2016 14:00,32,0.533333
2022484408,22-04-2016 15:00,20,0.333333
2022484408,22-04-2016 16:00,7,0.116667
2022484408,22-04-2016 17:00,8,0.133333
2022484408,22-04-2016 18:00,19,0.316667
2022484408,22-04-2016 19:00,27,0.45
2022484408,22-04-2016 20:00,10,0.166667
2022484408,22-04-2016 21:00,0,0
2022484408,22-04-2016 22:00,0,0
2022484408,22-04-2016 23:00,0,0
2022484408,23-04-2016 00:00,0,0
2022484408,23-04-2016 01:00,0,0
2022484408,23-04-2016 02:00,0,0
2022484408,23-04-2016 03:00,0,0
2022484408,23-04-2016 04:00,0,0
2022484408,23-04-2016 05:00,0,0
2022484408,23-04-2016 06:00,0,0
2022484408,23-04-2016 07:00,0,0
2022484408,23-04-2016 08:00,0,0
2022484408,23-04-2016 09:00,0,0
2022484408,23-04-2016 10:00,0,0
2022484408,23-04-2016 11:00,0,0
2022484408,23-04-2016 12:00,13,0.216667
2022484408,23-04-2016 13:00,40,0.666667
2022484408,23-04-2016 14:00,25,0.416667
2022484408,23-04-2016 15:00,33,0.55
2022484408,23-04-2016 16:00,21,0.35
2022484408,23-04-2016 17:00,29,0.483333
2022484408,23-04-2016 18:00,33,0.55
2022484408,23-04-2016 19:00,22,0.366667
2022484408,23-04-2016 20:00,16,0.266667
2022484408,23-04-2016 21:00,10,0.166667
2022484408,23-04-2016 22:00,7,0.116667
2022484408,23-04-2016 23:00,0,0
2022484408,24-04-2016 00:00,0,0
2022484408,24-04-2016 01:00,0,0
2022484408,24-04-2016 02:00,0,0
2022484408,24-04-2016 03:00,0,0
2022484408,24-04-2016 04:00,0,0
2022484408,24-04-2016 05:00,0,0
2022484408,24-04-2016 06:00,0,0
2022484408,24-04-2016 07:00,0,0
2022484408,24-04-2016 08:00,63,1.05
2022484408,24-04-2016 09:00,84,1.4
2022484408,24-04-2016 10:00,18,0.3
2022484408,24-04-2016 11:00,24,0.4
2022484408,24-04-2016 12:00,17,0.283333
2022484408,24-04-2016 13:00,48,0.8
2022484408,24-04-2016 14:00,16,0.266667
2022484408,24-04-2016 15:00,52,0.866667
2022484408,24-04-2016 16:00,2,0.033333
2022484408,24-04-2016 17:00,23,0.383333
2022484408,24-04-2016 18:00,32,0.533333
2022484408,24-04-2016 19:00,0,0
2022484408,24-04-2016 20:00,0,0
2022484408,24-04-2016 21:00,0,0
2022484408,24-04-2016 22:00,0,0
2022484408,24-04-2016 23:00,0,0
2022484408,25-04-2016 00:00,0,0
2022484408,25-04-2016 01:00,0,0
2022484408,25-04-2016 02:00,0,0
2022484408,25-04-2016 03:00,0,0
2022484408,25-04-2016 04:00,0,0
2022484408,25-04-2016 05:00,0,0
2022484408,25-04-2016 06:00,0,0
2022484408,25-04-2016 07:00,23,0.383333
2022484408,25-04-2016 08:00,18,0.3
2022484408,25-04-2016 09:00,155,2.583333
2022484408,25-04-2016 10:00,10,0.166667
2022484408,25-04-2016 11:00,0,0
2022484408,25-04-2016 12:00,0,0
2022484408,25-04-2016 13:00,4,0.066667
2022484408,25-04-2016 14:00,40,0.666667
2022484408,25-04-2016 15:00,16,0.266667
2022484408,25-04-2016 16:00,25,0.416667
2022484408,25-04-2016 17:00,19,0.316667
2022484408,25-04-2016 18:00,17,0.283333
2022484408,25-04-2016 19:00,34,0.566667
2022484408,25-04-2016 20:00,4,0.066667
2022484408,25-04-2016 21:00,0,0
2022484408,25-04-2016 22:00,0,0
2022484408,25-04-2016 23:00,0,0
2022484408,26-04-2016 00:00,0,0
2022484408,26-04-2016 01:00,0,0
2022484408,26-04-2016 02:00,0,0
2022484408,26-04-2016 03:00,0,0
2022484408,26-04-2016 04:00,0,0
2022484408,26-04-2016 05:00,0,0
2022484408,26-04-2016 06:00,0,0
2022484408,26-04-2016 07:00,30,0.5
2022484408,26-04-2016 08:00,6,0.1
2022484408,26-04-2016 09:00,35,0.583333
2022484408,26-04-2016 10:00,157,2.616667
2022484408,26-04-2016 11:00,72,1.2
2022484408,26-04-2016 12:00,41,0.683333
2022484408,26-04-2016 13:00,1,0.016667
2022484408,26-04-2016 14:00,28,0.466667
2022484408,26-04-2016 15:00,32,0.533333
2022484408,26-04-2016 16:00,22,0.366667
2022484408,26-04-2016 17:00,21,0.35
2022484408,26-04-2016 18:00,21,0.35
2022484408,26-04-2016 19:00,17,0.283333
2022484408,26-04-2016 20:00,5,0.083333
2022484408,26-04-2016 21:00,0,0
2022484408,26-04-2016 22:00,0,0
2022484408,26-04-2016 23:00,0,0
2022484408,27-04-2016 00:00,0,0
2022484408,27-04-2016 01:00,0,0
2022484408,27-04-2016 02:00,0,0
2022484408,27-04-2016 03:00,0,0
2022484408,27-04-2016 04:00,0,0
2022484408,27-04-2016 05:00,0,0
2022484408,27-04-2016 06:00,0,0
2022484408,27-04-2016 07:00,0,0
2022484408,27-04-2016 08:00,0,0
2022484408,27-04-2016 09:00,64,1.066667
2022484408,27-04-2016 10:00,46,0.766667
2022484408,27-04-2016 11:00,13,0.216667
2022484408,27-04-2016 12:00,30,0.5
2022484408,27-04-2016 13:00,40,0.666667
2022484408,27-04-2016 14:00,38,0.633333
2022484408,27-04-2016 15:00,11,0.183333
2022484408,27-04-2016 16:00,23,0.383333
2022484408,27-04-2016 17:00,18,0.3
2022484408,27-04-2016 18:00,83,1.383333
2022484408,27-04-2016 19:00,13,0.216667
2022484408,27-04-2016 20:00,0,0
2022484408,27-04-2016 21:00,0,0
2022484408,27-04-2016 22:00,0,0
2022484408,27-04-2016 23:00,0,0
2022484408,28-04-2016 00:00,0,0
2022484408,28-04-2016 01:00,0,0
2022484408,28-04-2016 02:00,0,0
2022484408,28-04-2016 03:00,0,0
2022484408,28-04-2016 04:00,0,0
2022484408,28-04-2016 05:00,0,0
2022484408,28-04-2016 06:00,0,0
2022484408,28-04-2016 07:00,12,0.2
2022484408,28-04-2016 08:00,46,0.766667
2022484408,28-04-2016 09:00,30,0.5
2022484408,28-04-2016 10:00,37,0.616667
2022484408,28-04-2016 11:00,31,0.516667
2022484408,28-04-2016 12:00,71,1.183333
2022484408,28-04-2016 13:00,5,0.083333
2022484408,28-04-2016 14:00,31,0.516667
2022484408,28-04-2016 15:00,4,0.066667
2022484408,28-04-2016 16:00,24,0.4
2022484408,28-04-2016 17:00,24,0.4
2022484408,28-04-2016 18:00,13,0.216667
2022484408,28-04-2016 19:00,6,0.1
2022484408,28-04-2016 20:00,15,0.25
2022484408,28-04-2016 21:00,0,0
2022484408,28-04-2016 22:00,0,0
2022484408,28-04-2016 23:00,0,0
2022484408,29-04-2016 00:00,0,0
2022484408,29-04-2016 01:00,0,0
2022484408,29-04-2016 02:00,0,0
2022484408,29-04-2016 03:00,0,0
2022484408,29-04-2016 04:00,0,0
2022484408,29-04-2016 05:00,0,0
2022484408,29-04-2016 06:00,0,0
2022484408,29-04-2016 07:00,0,0
2022484408,29-04-2016 08:00,20,0.333333
2022484408,29-04-2016 09:00,112,1.866667
2022484408,29-04-2016 10:00,40,0.666667
2022484408,29-04-2016 11:00,35,0.583333
2022484408,29-04-2016 12:00,26,0.433333
2022484408,29-04-2016 13:00,45,0.75
2022484408,29-04-2016 14:00,47,0.783333
2022484408,29-04-2016 15:00,17,0.283333
2022484408,29-04-2016 16:00,30,0.5
2022484408,29-04-2016 17:00,21,0.35
2022484408,29-04-2016 18:00,14,0.233333
2022484408,29-04-2016 19:00,17,0.283333
2022484408,29-04-2016 20:00,0,0
2022484408,29-04-2016 21:00,0,0
2022484408,29-04-2016 22:00,0,0
2022484408,29-04-2016 23:00,0,0
2022484408,30-04-2016 00:00,0,0
2022484408,30-04-2016 01:00,0,0
2022484408,30-04-2016 02:00,0,0
2022484408,30-04-2016 03:00,0,0
2022484408,30-04-2016 04:00,0,0
2022484408,30-04-2016 05:00,0,0
2022484408,30-04-2016 06:00,12,0.2
2022484408,30-04-2016 07:00,16,0.266667
2022484408,30-04-2016 08:00,4,0.066667
2022484408,30-04-2016 09:00,12,0.2
2022484408,30-04-2016 10:00,44,0.733333
2022484408,30-04-2016 11:00,26,0.433333
2022484408,30-04-2016 12:00,30,0.5
2022484408,30-04-2016 13:00,49,0.816667
2022484408,30-04-2016 14:00,42,0.7
2022484408,30-04-2016 15:00,53,0.883333
2022484408,30-04-2016 16:00,88,1.466667
2022484408,30-04-2016 17:00,32,0.533333
2022484408,30-04-2016 18:00,17,0.283333
2022484408,30-04-2016 19:00,18,0.3
2022484408,30-04-2016 20:00,3,0.05
2022484408,30-04-2016 21:00,0,0
2022484408,30-04-2016 22:00,0,0
2022484408,30-04-2016 23:00,0,0
2022484408,01-05-2016 00:00,0,0
2022484408,01-05-2016 01:00,0,0
2022484408,01-05-2016 02:00,0,0
2022484408,01-05-2016 03:00,0,0
2022484408,01-05-2016 04:00,0,0
2022484408,01-05-2016 05:00,0,0
2022484408,01-05-2016 06:00,21,0.35
2022484408,01-05-2016 07:00,14,0.233333
2022484408,01-05-2016 08:00,2,0.033333
2022484408,01-05-2016 09:00,9,0.15
2022484408,01-05-2016 10:00,111,1.85
2022484408,01-05-2016 11:00,20,0.333333
2022484408,01-05-2016 12:00,9,0.15
2022484408,01-05-2016 13:00,3,0.05
2022484408,01-05-2016 14:00,14,0.233333
2022484408,01-05-2016 15:00,26,0.433333
2022484408,01-05-2016 16:00,26,0.433333
2022484408,01-05-2016 17:00,38,0.633333
2022484408,01-05-2016 18:00,36,0.6
2022484408,01-05-2016 19:00,47,0.783333
2022484408,01-05-2016 20:00,0,0
2022484408,01-05-2016 21:00,0,0
2022484408,01-05-2016 22:00,0,0
2022484408,01-05-2016 23:00,0,0
2022484408,02-05-2016 00:00,0,0
2022484408,02-05-2016 01:00,0,0
2022484408,02-05-2016 02:00,0,0
2022484408,02-05-2016 03:00,0,0
2022484408,02-05-2016 04:00,0,0
2022484408,02-05-2016 05:00,0,0
2022484408,02-05-2016 06:00,0,0
2022484408,02-05-2016 07:00,19,0.316667
2022484408,02-05-2016 08:00,18,0.3
2022484408,02-05-2016 09:00,41,0.683333
2022484408,02-05-2016 10:00,35,0.583333
2022484408,02-05-2016 11:00,6,0.1
2022484408,02-05-2016 12:00,33,0.55
2022484408,02-05-2016 13:00,27,0.45
2022484408,02-05-2016 14:00,126,2.1
2022484408,02-05-2016 15:00,15,0.25
2022484408,02-05-2016 16:00,31,0.516667
2022484408,02-05-2016 17:00,18,0.3
2022484408,02-05-2016 18:00,21,0.35
2022484408,02-05-2016 19:00,11,0.183333
2022484408,02-05-2016 20:00,0,0
2022484408,02-05-2016 21:00,0,0
2022484408,02-05-2016 22:00,0,0
2022484408,02-05-2016 23:00,0,0
2022484408,03-05-2016 00:00,0,0
2022484408,03-05-2016 01:00,0,0
2022484408,03-05-2016 02:00,0,0
2022484408,03-05-2016 03:00,0,0
2022484408,03-05-2016 04:00,0,0
2022484408,03-05-2016 05:00,0,0
2022484408,03-05-2016 06:00,0,0
2022484408,03-05-2016 07:00,8,0.133333
2022484408,03-05-2016 08:00,24,0.4
2022484408,03-05-2016 09:00,17,0.283333
2022484408,03-05-2016 10:00,134,2.233333
2022484408,03-05-2016 11:00,31,0.516667
2022484408,03-05-2016 12:00,13,0.216667
2022484408,03-05-2016 13:00,15,0.25
2022484408,03-05-2016 14:00,69,1.15
2022484408,03-05-2016 15:00,22,0.366667
2022484408,03-05-2016 16:00,92,1.533333
2022484408,03-05-2016 17:00,28,0.466667
2022484408,03-05-2016 18:00,9,0.15
2022484408,03-05-2016 19:00,9,0.15
2022484408,03-05-2016 20:00,18,0.3
2022484408,03-05-2016 21:00,5,0.083333
2022484408,03-05-2016 22:00,0,0
2022484408,03-05-2016 23:00,0,0
2022484408,04-05-2016 00:00,0,0
2022484408,04-05-2016 01:00,0,0
2022484408,04-05-2016 02:00,0,0
2022484408,04-05-2016 03:00,0,0
2022484408,04-05-2016 04:00,0,0
2022484408,04-05-2016 05:00,0,0
2022484408,04-05-2016 06:00,6,0.1
2022484408,04-05-2016 07:00,29,0.483333
2022484408,04-05-2016 08:00,15,0.25
2022484408,04-05-2016 09:00,63,1.05
2022484408,04-05-2016 10:00,60,1
2022484408,04-05-2016 11:00,23,0.383333
2022484408,04-05-2016 12:00,16,0.266667
2022484408,04-05-2016 13:00,16,0.266667
2022484408,04-05-2016 14:00,118,1.966667
2022484408,04-05-2016 15:00,7,0.116667
2022484408,04-05-2016 16:00,26,0.433333
2022484408,04-05-2016 17:00,10,0.166667
2022484408,04-05-2016 18:00,19,0.316667
2022484408,04-05-2016 19:00,18,0.3
2022484408,04-05-2016 20:00,8,0.133333
2022484408,04-05-2016 21:00,0,0
2022484408,04-05-2016 22:00,0,0
2022484408,04-05-2016 23:00,0,0
2022484408,05-05-2016 00:00,0,0
2022484408,05-05-2016 01:00,0,0
2022484408,05-05-2016 02:00,0,0
2022484408,05-05-2016 03:00,0,0
2022484408,05-05-2016 04:00,0,0
2022484408,05-05-2016 05:00,0,0
2022484408,05-05-2016 06:00,0,0
2022484408,05-05-2016 07:00,0,0
2022484408,05-05-2016 08:00,15,0.25
2022484408,05-05-2016 09:00,68,1.133333
2022484408,05-05-2016 10:00,100,1.666667
2022484408,05-05-2016 11:00,28,0.466667
2022484408,05-05-2016 12:00,12,0.2
2022484408,05-05-2016 13:00,7,0.116667
2022484408,05-05-2016 14:00,54,0.9
2022484408,05-05-2016 15:00,72,1.2
2022484408,05-05-2016 16:00,31,0.516667
2022484408,05-05-2016 17:00,19,0.316667
2022484408,05-05-2016 18:00,19,0.316667
2022484408,05-05-2016 19:00,13,0.216667
2022484408,05-05-2016 20:00,20,0.333333
2022484408,05-05-2016 21:00,0,0
2022484408,05-05-2016 22:00,0,0
2022484408,05-05-2016 23:00,0,0
2022484408,06-05-2016 00:00,0,0
2022484408,06-05-2016 01:00,0,0
2022484408,06-05-2016 02:00,0,0
2022484408,06-05-2016 03:00,0,0
2022484408,06-05-2016 04:00,0,0
2022484408,06-05-2016 05:00,0,0
2022484408,06-05-2016 06:00,0,0
2022484408,06-05-2016 07:00,0,0
2022484408,06-05-2016 08:00,0,0
2022484408,06-05-2016 09:00,35,0.583333
2022484408,06-05-2016 10:00,42,0.7
2022484408,06-05-2016 11:00,39,0.65
2022484408,06-05-2016 12:00,11,0.183333
2022484408,06-05-2016 13:00,20,0.333333
2022484408,06-05-2016 14:00,106,1.766667
2022484408,06-05-2016 15:00,21,0.35
2022484408,06-05-2016 16:00,20,0.333333
2022484408,06-05-2016 17:00,17,0.283333
2022484408,06-05-2016 18:00,23,0.383333
2022484408,06-05-2016 19:00,23,0.383333
2022484408,06-05-2016 20:00,9,0.15
2022484408,06-05-2016 21:00,35,0.583333
2022484408,06-05-2016 22:00,0,0
2022484408,06-05-2016 23:00,0,0
2022484408,07-05-2016 00:00,0,0
2022484408,07-05-2016 01:00,0,0
2022484408,07-05-2016 02:00,0,0
2022484408,07-05-2016 03:00,0,0
2022484408,07-05-2016 04:00,0,0
2022484408,07-05-2016 05:00,0,0
2022484408,07-05-2016 06:00,0,0
2022484408,07-05-2016 07:00,0,0
2022484408,07-05-2016 08:00,1,0.016667
2022484408,07-05-2016 09:00,35,0.583333
2022484408,07-05-2016 10:00,71,1.183333
2022484408,07-05-2016 11:00,27,0.45
2022484408,07-05-2016 12:00,22,0.366667
2022484408,07-05-2016 13:00,20,0.333333
2022484408,07-05-2016 14:00,0,0
2022484408,07-05-2016 15:00,0,0
2022484408,07-05-2016 16:00,0,0
2022484408,07-05-2016 17:00,0,0
2022484408,07-05-2016 18:00,0,0
2022484408,07-05-2016 19:00,21,0.35
2022484408,07-05-2016 20:00,16,0.266667
2022484408,07-05-2016 21:00,0,0
2022484408,07-05-2016 22:00,0,0
2022484408,07-05-2016 23:00,0,0
2022484408,08-05-2016 00:00,0,0
2022484408,08-05-2016 01:00,0,0
2022484408,08-05-2016 02:00,0,0
2022484408,08-05-2016 03:00,0,0
2022484408,08-05-2016 04:00,0,0
2022484408,08-05-2016 05:00,0,0
2022484408,08-05-2016 06:00,0,0
2022484408,08-05-2016 07:00,0,0
2022484408,08-05-2016 08:00,8,0.133333
2022484408,08-05-2016 09:00,9,0.15
2022484408,08-05-2016 10:00,29,0.483333
2022484408,08-05-2016 11:00,33,0.55
2022484408,08-05-2016 12:00,28,0.466667
2022484408,08-05-2016 13:00,18,0.3
2022484408,08-05-2016 14:00,10,0.166667
2022484408,08-05-2016 15:00,0,0
2022484408,08-05-2016 16:00,0,0
2022484408,08-05-2016 17:00,0,0
2022484408,08-05-2016 18:00,0,0
2022484408,08-05-2016 19:00,0,0
2022484408,08-05-2016 20:00,0,0
2022484408,08-05-2016 21:00,0,0
2022484408,08-05-2016 22:00,0,0
2022484408,08-05-2016 23:00,0,0
2022484408,09-05-2016 00:00,0,0
2022484408,09-05-2016 01:00,0,0
2022484408,09-05-2016 02:00,0,0
2022484408,09-05-2016 03:00,0,0
2022484408,09-05-2016 04:00,0,0
2022484408,09-05-2016 05:00,0,0
2022484408,09-05-2016 06:00,15,0.25
2022484408,09-05-2016 07:00,34,0.566667
2022484408,09-05-2016 08:00,23,0.383333
2022484408,09-05-2016 09:00,43,0.716667
2022484408,09-05-2016 10:00,97,1.616667
2022484408,09-05-2016 11:00,8,0.133333
2022484408,09-05-2016 12:00,20,0.333333
2022484408,09-05-2016 13:00,6,0.1
2022484408,09-05-2016 14:00,112,1.866667
2022484408,09-05-2016 15:00,52,0.866667
2022484408,09-05-2016 16:00,23,0.383333
2022484408,09-05-2016 17:00,17,0.283333
2022484408,09-05-2016 18:00,25,0.416667
2022484408,09-05-2016 19:00,15,0.25
2022484408,09-05-2016 20:00,6,0.1
2022484408,09-05-2016 21:00,0,0
2022484408,09-05-2016 22:00,0,0
2022484408,09-05-2016 23:00,0,0
2022484408,10-05-2016 00:00,0,0
2022484408,10-05-2016 01:00,0,0
2022484408,10-05-2016 02:00,0,0
2022484408,10-05-2016 03:00,0,0
2022484408,10-05-2016 04:00,0,0
2022484408,10-05-2016 05:00,0,0
2022484408,10-05-2016 06:00,0,0
2022484408,10-05-2016 07:00,0,0
2022484408,10-05-2016 08:00,7,0.116667
2022484408,10-05-2016 09:00,18,0.3
2022484408,10-05-2016 10:00,108,1.8
2022484408,10-05-2016 11:00,72,1.2
2022484408,10-05-2016 12:00,23,0.383333
2022484408,10-05-2016 13:00,43,0.716667
2022484408,10-05-2016 14:00,100,1.666667
2022484408,10-05-2016 15:00,29,0.483333
2022484408,10-05-2016 16:00,12,0.2
2022484408,10-05-2016 17:00,39,0.65
2022484408,10-05-2016 18:00,22,0.366667
2022484408,10-05-2016 19:00,25,0.416667
2022484408,10-05-2016 20:00,0,0
2022484408,10-05-2016 21:00,0,0
2022484408,10-05-2016 22:00,0,0
2022484408,10-05-2016 23:00,0,0
2022484408,11-05-2016 00:00,0,0
2022484408,11-05-2016 01:00,0,0
2022484408,11-05-2016 02:00,0,0
2022484408,11-05-2016 03:00,0,0
2022484408,11-05-2016 04:00,0,0
2022484408,11-05-2016 05:00,0,0
2022484408,11-05-2016 06:00,0,0
2022484408,11-05-2016 07:00,0,0
2022484408,11-05-2016 08:00,0,0
2022484408,11-05-2016 09:00,2,0.033333
2022484408,11-05-2016 10:00,18,0.3
2022484408,11-05-2016 11:00,142,2.366667
2022484408,11-05-2016 12:00,22,0.366667
2022484408,11-05-2016 13:00,10,0.166667
2022484408,11-05-2016 14:00,104,1.733333
2022484408,11-05-2016 15:00,31,0.516667
2022484408,11-05-2016 16:00,35,0.583333
2022484408,11-05-2016 17:00,45,0.75
2022484408,11-05-2016 18:00,20,0.333333
2022484408,11-05-2016 19:00,19,0.316667
2022484408,11-05-2016 20:00,0,0
2022484408,11-05-2016 21:00,0,0
2022484408,11-05-2016 22:00,0,0
2022484408,11-05-2016 23:00,0,0
2022484408,12-05-2016 00:00,0,0
2022484408,12-05-2016 01:00,0,0
2022484408,12-05-2016 02:00,0,0
2022484408,12-05-2016 03:00,0,0
2022484408,12-05-2016 04:00,0,0
2022484408,12-05-2016 05:00,0,0
2022484408,12-05-2016 06:00,0,0
2022484408,12-05-2016 07:00,22,0.366667
2022484408,12-05-2016 08:00,14,0.233333
2022484408,12-05-2016 09:00,34,0.566667
2022484408,12-05-2016 10:00,83,1.383333
2022484408,12-05-2016 11:00,21,0.35
2022484408,12-05-2016 12:00,21,0.35
2022484408,12-05-2016 13:00,38,0.633333
2022484408,12-05-2016 14:00,35,0.583333
2022484408,12-05-2016 15:00,27,0.45
2026352035,12-04-2016 00:00,1,0.016667
2026352035,12-04-2016 01:00,0,0
2026352035,12-04-2016 02:00,0,0
2026352035,12-04-2016 03:00,0,0
2026352035,12-04-2016 04:00,0,0
2026352035,12-04-2016 05:00,0,0
2026352035,12-04-2016 06:00,21,0.35
2026352035,12-04-2016 07:00,14,0.233333
2026352035,12-04-2016 08:00,7,0.116667
2026352035,12-04-2016 09:00,14,0.233333
2026352035,12-04-2016 10:00,8,0.133333
2026352035,12-04-2016 11:00,35,0.583333
2026352035,12-04-2016 12:00,31,0.516667
2026352035,12-04-2016 13:00,4,0.066667
2026352035,12-04-2016 14:00,3,0.05
2026352035,12-04-2016 15:00,12,0.2
